reviewId,userName,content,score,thumbsUpCount,at,reviewCreatedVersion,replyContent,repliedAt
694d1ce2-19b5-405d-a7bd-6fa41827cf19,calljin,이상한 알림 광고로 왔는데 문제 없는 건가요? ㅅㄷㅅㅈ 인가 알림으로 왔습니다,1,0,2026-01-12T10:13:39,1.2.27,"
안녕하세요, calljin 고객님. 마이현대를 이용해 주셔서 감사합니다.
문의주신 내용은 오발송으로 확인되어 어제(12일) 삭제 처리 완료 되었습니다.
서비스 이용에 혼란을 드려 죄송 합니다. 고객님의 양해 부탁드립니다. 감사합니다.",2026-01-13T10:34:56
b05ba7a1-46f5-4285-b747-c2322fb14ea5,이호형,앱이 네트워크 에러가 너무 많이 발행합니다,1,1,2026-01-12T07:53:42,1.2.27,"안녕하세요, 이호형 고객님. 마이현대 이용에 불편을 드려 죄송합니다.
리뷰만으로는 정확한 오류 원인을 파악하기 어려워 바로 도움을 드리기 어려운 점 양해 부탁드립니다. 번거로우시겠지만, 고객센터(080-600-6000)를 통해 문의해 주시면 정확한 확인 후 안내드릴 수 있도록 하겠습니다. 감사합니다.",2026-01-13T08:51:30
3ea5ca89-c09c-4565-8fdd-9693e7e09aeb,신원종,맨날 오류라고 안켜지는 이유가 머임,1,0,2026-01-11T17:24:14,1.2.27,"안녕하세요, 신원종 고객님. 마이현대 이용에 불편을 드려 죄송합니다.
리뷰만으로는 정확한 오류 원인을 파악하기 어려워 바로 도움을 드리기 어려운 점 양해 부탁드립니다. 번거로우시겠지만, 고객센터(080-600-6000)를 통해 문의해 주시면 정확한 확인 후 안내드릴 수 있도록 하겠습니다. 감사합니다.",2026-01-13T08:15:52
b059ab0c-793c-4da9-8c19-402d33fb1836,유종현,멜론연동하려고 하는데 카카오로그인만 떠서 연동을 못하겠어요,2,0,2026-01-11T17:24:11,1.2.27,"안녕하세요, 유종현 고객님.
마이현대를 이용해 주셔서 감사합니다.
멜론 스트리밍 서비스는 카카오 계정으로만 연동 가능합니다.
멜론 앱에서 카카오 계정으로 연동하는 방법은 다음과 같습니다.

1. 멜론 앱 실행
2. 우측 상단 프로필 아이콘 선택
3. 설정 메뉴로 이동
4. 로그인/계정 관리 선택
5. ‘카카오 계정 연동’ 메뉴에서 연동 진행
위 방법으로 연동하신 후, 마이현대 앱에서 멜론 서비스를 이용해 주시기 바랍니다.
감사합니다.",2026-01-13T08:45:58
f9f993e4-14c8-499f-9f0d-92eb779a7217,장재산,불편해요,3,0,2026-01-11T13:38:07,1.2.23,"안녕하세요, 장재산 고객님. 마이현대 앱 이용에 감사드립니다. 고객님께서 더 나은 서비스 경험을 제공할 수 있도록 지속적으로 노력하겠습니다. 불편하셨던 점을 구체적으로 말씀해주시면 개선에 더욱 도움이 될것 같습니다. 소중한 의견 감사드립니다.",2026-01-13T08:13:57
b06aace9-fb17-4d78-9c69-9621d34ab330,장풍,안되는 경우가 많아서,1,0,2026-01-11T10:06:34,1.2.27,"안녕하세요, 장풍고객님. 마이현대 이용에 불편을 드려 죄송합니다.
리뷰만으로는 정확한 오류 원인을 파악하기 어려워 바로 도움을 드리기 어려운 점 양해 부탁드립니다. 번거로우시겠지만, 고객센터(080-600-6000)를 통해 문의해 주시면 정확한 확인 후 안내드릴 수 있도록 하겠습니다. 감사합니다.",2026-01-12T16:55:48
cf8b0d03-de93-4eae-895c-cde9d0e5fa92,서동혁,어플 키면 비행기모드 확인하라거나 데이터연결 확인하라는 메세지 뜨는것좀 얼른 해결해주세요.. ㅜ 매번 여러번 껏다켜야 연결되는거 힘들어요,4,0,2026-01-11T08:52:22,1.2.27,"안녕하세요, 서동혁 고객님. 마이현대를 이용해 주셔서 감사합니다.
문의하신 팝업은 네트워크가 일시적으로 불안정할 때 나타나는 현상입니다. 다만 고객님께서 겪고 계신 경우처럼 너무 자주 발생하는 경우에는 정확한 원인 파악을 위해 담당 부서의 세밀한 확인이 필요합니다.
번거로우시겠지만, 고객센터(080-600-6000)로 연락 주시면 신속히 확인 후 안내해 드리겠습니다.
감사합니다.",2026-01-12T16:27:34
0c9d08d0-142d-4675-ab78-c27d8378c443,우준명,"안전점검등. 미리. AI통보 좋아요. 안전제일, 안전한 라이프. 확",5,0,2026-01-11T07:14:33,1.2.24,"긍정적인 리뷰 감사합니다.
저희는 고객님의 스마트 모빌리티 경험을 위해 지속적으로 노력하고 있습니다.
앞으로도 많은 관심과 응원 부탁드립니다.",2026-01-12T16:25:12
49701dd4-590f-4baf-80ce-fbe026675823,Kikeun Sung,마이현대 제어 비디오 탭 어디갔죠? 삭제했으면 했다고 알림이라도 써야지 빌트인캠 연결안된줄알고 연결하느라 몇시간을 개고생하게 만드는겁니까 제어 비디오 빌트인캠 어디갔냐고요,1,0,2026-01-10T19:39:13,1.2.27,"안녕하세요, Kikeun Sung 고객님. 마이현대 이용에 불편을 드려 죄송합니다.
제어 탭에 비디오 항목이 안보이시는 상황이 맞으신가요? 문의하신 사항은 고객님의 계정 또는 차량 정보를 확인한 후에야 정확한 안내가 가능합니다.
번거로우시겠지만, 고객센터(080-600-6000)로 연락 주시면 신속하게 확인하고 안내해 드리겠습니다.
감사합니다.",2026-01-12T16:18:07
4083653d-e16e-4108-96d9-1364f3c7f61d,김승규,마이현대 블루링크 통합시켰는데 미완성 쓰레기어플. 데이터 오류라고 원격제어도 잘 안되고 전 블루링크 보다 더 퇴보 되었음 서비스 이력은 전체 이력을 찾아 볼 수도 없거니와 여전히 불편함은 소비자의 몫이라니 개발자분들은 댓글들좀 보고 빠른 개선 좀 해주세요. 전 블루링크 때보다 못할거면 카톡사태 처럼 롤백하세요. 별 한개 주기도 아깝네요.,1,47,2026-01-10T16:52:54,1.2.27,"안녕하세요, 김승규 고객님. 마이현대 앱을 이용해 주셔서 감사합니다. 고객님의 의견은 서비스 품질 향상을 위한 중요한 참고 자료로 활용하겠습니다. 앞으로 더 만족스러운 경험을 제공할 수 있도록 지속적으로 개선하겠습니다. 소중한 의견 남겨주셔서 감사합니다. 계속해서 데이터 오류가 발생하실 경우, 정확한 원인 파악을 위해 담당부서의 상세한 확인이 필요한 상황입니다. 번거로우시겠지만, 고객센터(080-600-6000)를 통해 문의해 주시면 정확한 확인 후 안내드릴 수 있도록 하겠습니다. 감사합니다.",2026-01-12T15:43:48
30cd11f9-1026-4ec0-af42-53dd47545d16,이창우,블루링크앱일때는 잘사용했는데 마이현대로 바뀐후로는 시동이 잘안걸리고 오늘은 계속 접속오류가 됨..10년간 아무문제없이 잘사용한것이 업그레이되어 마이현대로 바뀌면서 더 문제가 되면 무슨의미?그것도 사용료들 지불하는데.이거 빠른조치가 필요하다고 봅니다...,1,0,2026-01-10T13:55:38,1.2.27,"안녕하세요, 이창우 고객님. 마이현대를 이용해 주셔서 감사합니다.
앱 접속오류로 인하여 불편을 드려 죄송합니다. 접속오류에 대한 정확한 원인 파악을 위해 담당부서의 상세한 확인이 필요한 상황입니다. 번거로우시겠지만, 고객센터(080-600-6000)를 통해 문의해 주시면 정확한 확인 후 안내드릴 수 있도록 하겠습니다. 감사합니다.",2026-01-12T15:35:04
b95fd621-4cde-42f2-b7c0-31aecdc7e052,규현신,느리고 촌스럽고 불편하네요,1,0,2026-01-10T13:49:06,1.2.27,"안녕하세요, 규현신 고객님. 마이현대를 이용해 주셔서 감사합니다.
이용 편의성에 대한 소중한 의견은 더 쉽고 직관적인 사용 경험을 제공할 수 있도록 앱 개선에 적극 반영하겠습니다. 감사합니다.",2026-01-12T15:37:10
d1771c53-1424-42d1-932d-38d0f89365be,김옥순,블루링크로 사용 할때는 오류가 없었는데 마이현대로 변경 되면서 오류가 너무 자주나며 오류가 나면 아무리 앱을 닫고 다시 로그인해도 너트워크 오류 뜨고 비행기 모드 켜지도 않는데 비행기 에어플레인 닫고 다시 접속 하라하고 몇번을 들락 날락해도. 안되고 겨울에 시동걸으려고 사용 하는데 영 불편해서 사용 할수가 없네요 이렇게 관리도 못할 거면 뭐 하러 앱을 만들었는지 이해안됨 앱 개선좀 해주세요ㅠㅠ,1,1,2026-01-10T06:24:54,1.2.27,"안녕하세요, 김옥순 고객님. 마이현대를 이용해 주셔서 감사합니다.
문의하신 팝업은 네트워크가 일시적으로 불안정할 때 나타나는 현상입니다. 다만 고객님께서 겪고 계신 경우처럼 너무 자주 발생하는 경우에는 정확한 원인 파악을 위해 담당 부서의 세밀한 확인이 필요합니다.
번거로우시겠지만, 고객센터(080-600-6000)로 연락 주시면 신속히 확인 후 안내해 드리겠습니다.
감사합니다.",2026-01-12T15:27:20
1a2cfc39-3b46-45af-94ee-ed498a75a9b6,윤경진,원격스마트 주차가 않되요,1,0,2026-01-09T21:05:36,1.2.27,"안녕하세요, 윤경진 고객님. 마이현대를 이용해 주셔서 감사합니다. 디지털 키 2.0 기능으로 원격 스마트 주차보조 기능을 이용할 수 있습니다. 지원되는 차종(팰리세이드)인 경우, 차량의 10m 이내로 접근하실 경우 원격제어 메뉴의 디지털 키 옵션이 활성화된 후 이용 가능합니다. 차량에 접근하여 디지털 키 옵션이 활성화된 경우, '연결됨' 문구를 확인하실 수 있으며, 확인이 어려우신 경우 번거로우시겠지만 고객센터(080-600-6000)로 연락주시면 신속히 조치 도움 드리겠습니다. 감사합니다.",2026-01-12T08:03:45
8e2d0bb8-fe3a-4198-b1ff-97518f3fe23e,김기어,짱,5,0,2026-01-09T20:26:26,1.2.27,"앱 이용에 만족해 주셔서 감사합니다.
고객님의 경험이 더욱 편리하고 즐거워 질 수 있도록 최선을 다하겠습니다.",2026-01-12T08:01:16
4814562b-306e-4873-a244-e3528eab1e3c,박세훈,어제부터 차량 제어가 안되는대 저만 그런건가요,5,0,2026-01-09T16:38:44,1.2.25,"안녕하세요, 박세훈 고객님. 마이현대를 이용해 주셔서 감사합니다.
원격제어 오류는 정확한 원인 파악을 위해 담당부서의 상세한 확인이 필요한 상황입니다. 번거로우시겠지만, 고객센터(080-600-6000)를 통해 문의해 주시면 정확한 확인 후 안내드릴 수 있도록 하겠습니다. 감사합니다.",2026-01-12T07:59:48
997dde59-abd2-4f9e-8f4e-eb930f32dbbd,배장현,로그인 안됨,1,0,2026-01-09T16:15:26,1.2.27,"안녕하세요, 배장현 고객님. 마이현대를 이용해 주셔서 감사합니다.
문의하신 사항은 고객님의 계정 또는 차량 정보를 확인한 후에야 정확한 안내가 가능합니다.
번거로우시겠지만, 고객센터(080-600-6000)로 연락 주시면 신속하게 확인하고 안내해 드리겠습니다.
감사합니다.",2026-01-12T08:00:53
191ff63b-0059-4c65-b2bd-447f1f34d169,DG Lee,빌트인캠 연결이 너무 안 돼요 매번 연결 안 되고 안드로이드 오토 그것만 연결 됩니다 너무너무너무 불편해요 빌트인캠 와이파이 연결하다가 다시 자동으로 안드로이드 오토 연결 되고 다시 와이파이 클릭하면 안드로이드 오토 연결되고 한 30분하면 어거지로 빌트인캠 연결 되는데 왜이런가요,1,0,2026-01-09T13:32:45,1.2.27,,
